# Parameters:
# omega_b = 0.022500, omega_m = 0.137500, n_s = 0.950000, h = 70.673828, w = -1.050000,sigma_8 = 0.755000
# z = 0.500000
#
# k[1/Mpc] # P(k):
8.694000e-04 9.045590e+03 
2.077466e-03 1.913145e+04 
3.285532e-03 2.686828e+04 
4.493598e-03 3.272291e+04 
5.701664e-03 3.699353e+04 
6.909730e-03 3.995573e+04 
8.117797e-03 4.190642e+04 
9.325863e-03 4.299928e+04 
1.053393e-02 4.338445e+04 
1.174199e-02 4.319874e+04 
1.295006e-02 4.252952e+04 
1.415813e-02 4.149401e+04 
1.536619e-02 4.018991e+04 
1.657426e-02 3.868446e+04 
1.778233e-02 3.703609e+04 
1.899039e-02 3.533242e+04 
2.019846e-02 3.362470e+04 
2.140652e-02 3.195592e+04 
2.261459e-02 3.034684e+04 
2.382266e-02 2.882347e+04 
2.503072e-02 2.740372e+04 
2.623879e-02 2.609396e+04 
2.744685e-02 2.489584e+04 
2.865492e-02 2.381017e+04 
2.986299e-02 2.283182e+04 
3.100100e-02 2.200537e+04 
3.220400e-02 2.122380e+04 
3.288100e-02 2.082412e+04 
3.424300e-02 2.009698e+04 
3.555100e-02 1.948106e+04 
3.686000e-02 1.893469e+04 
3.795000e-02 1.852264e+04 
3.929100e-02 1.806147e+04 
4.039800e-02 1.770680e+04 
4.164000e-02 1.732865e+04 
4.294400e-02 1.694072e+04 
4.415000e-02 1.658745e+04 
4.542900e-02 1.620371e+04 
4.660900e-02 1.584564e+04 
4.782300e-02 1.545575e+04 
4.892900e-02 1.509170e+04 
5.031200e-02 1.461869e+04 
5.155900e-02 1.417452e+04 
5.238100e-02 1.387544e+04 
5.378200e-02 1.335838e+04 
5.513400e-02 1.285276e+04 
5.627600e-02 1.242546e+04 
5.735300e-02 1.202737e+04 
5.870100e-02 1.154050e+04 
5.988700e-02 1.112763e+04 
6.113500e-02 1.071172e+04 
6.225900e-02 1.035631e+04 
6.340100e-02 1.001619e+04 
6.480200e-02 9.627944e+03 
6.601100e-02 9.321734e+03 
6.725500e-02 9.033909e+03 
6.829100e-02 8.816958e+03 
6.958600e-02 8.569151e+03 
7.071100e-02 8.376517e+03 
7.192300e-02 8.189349e+03 
7.307400e-02 8.029320e+03 
7.412300e-02 7.896753e+03 
7.550400e-02 7.740318e+03 
7.663100e-02 7.623531e+03 
7.791200e-02 7.502570e+03 
7.912700e-02 7.395219e+03 
8.027600e-02 7.297535e+03 
8.138400e-02 7.205435e+03 
8.272200e-02 7.095095e+03 
8.406100e-02 6.983696e+03 
8.534100e-02 6.872950e+03 
8.653800e-02 6.764700e+03 
8.759800e-02 6.666123e+03 
8.900300e-02 6.530499e+03 
9.009000e-02 6.421014e+03 
9.113300e-02 6.311891e+03 
9.239600e-02 6.177857e+03 
9.358000e-02 6.049323e+03 
9.496100e-02 5.896013e+03 
9.608400e-02 5.771585e+03 
9.727500e-02 5.640815e+03 
9.852600e-02 5.503451e+03 
9.973800e-02 5.374027e+03 
1.009000e-01 5.253298e+03 
1.020900e-01 5.134387e+03 
1.034000e-01 5.009132e+03 
1.046000e-01 4.899643e+03 
1.057200e-01 4.804515e+03 
1.069100e-01 4.708031e+03 
1.082500e-01 4.608057e+03 
1.093900e-01 4.529269e+03 
1.105400e-01 4.454073e+03 
1.116900e-01 4.386240e+03 
1.129600e-01 4.315155e+03 
1.142000e-01 4.252252e+03 
1.153300e-01 4.197940e+03 
1.166400e-01 4.139013e+03 
1.177800e-01 4.090616e+03 
1.190000e-01 4.040818e+03 
1.201200e-01 3.996547e+03 
1.213400e-01 3.949523e+03 
1.227100e-01 3.896828e+03 
1.238900e-01 3.852068e+03 
1.250700e-01 3.806565e+03 
1.263200e-01 3.758559e+03 
1.275500e-01 3.710364e+03 
1.287500e-01 3.663196e+03 
1.299900e-01 3.613624e+03 
1.311300e-01 3.567895e+03 
1.323500e-01 3.518270e+03 
1.335900e-01 3.467973e+03 
1.347100e-01 3.422198e+03 
1.359800e-01 3.370802e+03 
1.372100e-01 3.320888e+03 
1.384300e-01 3.272173e+03 
1.395700e-01 3.226864e+03 
1.407700e-01 3.180150e+03 
1.420300e-01 3.131766e+03 
1.432800e-01 3.084852e+03 
1.444500e-01 3.042176e+03 
1.456300e-01 3.000033e+03 
1.468900e-01 2.956692e+03 
1.480500e-01 2.917836e+03 
1.491700e-01 2.881596e+03 
1.503800e-01 2.843906e+03 
1.516400e-01 2.805755e+03 
1.528200e-01 2.771986e+03 
1.540200e-01 2.738312e+03 
1.551900e-01 2.707278e+03 
1.564300e-01 2.675304e+03 
1.576600e-01 2.644741e+03 
1.588700e-01 2.615893e+03 
1.600900e-01 2.587392e+03 
1.612700e-01 2.561076e+03 
1.625400e-01 2.533280e+03 
1.637600e-01 2.507233e+03 
1.649500e-01 2.482375e+03 
1.662200e-01 2.456298e+03 
1.674000e-01 2.432339e+03 
1.685000e-01 2.410376e+03 
1.697500e-01 2.385545e+03 
1.710300e-01 2.360285e+03 
1.722200e-01 2.337217e+03 
1.734400e-01 2.313228e+03 
1.746400e-01 2.290008e+03 
1.758700e-01 2.266377e+03 
1.770900e-01 2.242855e+03 
1.782700e-01 2.220487e+03 
1.794600e-01 2.197972e+03 
1.807000e-01 2.174686e+03 
1.819100e-01 2.152348e+03 
1.830100e-01 2.132133e+03 
1.842200e-01 2.110209e+03 
1.855000e-01 2.087408e+03 
1.867000e-01 2.066365e+03 
1.879200e-01 2.045319e+03 
1.890900e-01 2.025489e+03 
1.902800e-01 2.005796e+03 
1.915200e-01 1.985603e+03 
