# Parameters:
# omega_b = 0.022500, omega_m = 0.137500, n_s = 0.950000, h = 69.033203, w = -1.000000,sigma_8 = 0.755000
# z = 0.080000
#
# k[1/Mpc] # P(k):
8.694000e-04 1.421608e+04 
2.077466e-03 2.993641e+04 
3.285532e-03 4.201596e+04 
4.493598e-03 5.115035e+04 
5.701664e-03 5.781784e+04 
6.909730e-03 6.244330e+04 
8.117797e-03 6.548589e+04 
9.325863e-03 6.718523e+04 
1.053393e-02 6.777555e+04 
1.174199e-02 6.747258e+04 
1.295006e-02 6.641445e+04 
1.415813e-02 6.478400e+04 
1.536619e-02 6.273557e+04 
1.657426e-02 6.037431e+04 
1.778233e-02 5.779516e+04 
1.899039e-02 5.513799e+04 
2.019846e-02 5.247559e+04 
2.140652e-02 4.987125e+04 
2.261459e-02 4.736015e+04 
2.382266e-02 4.498355e+04 
2.503072e-02 4.276950e+04 
2.623879e-02 4.072735e+04 
2.744685e-02 3.886065e+04 
2.865492e-02 3.716945e+04 
2.986299e-02 3.564584e+04 
3.100100e-02 3.435881e+04 
3.220400e-02 3.314166e+04 
3.288100e-02 3.251862e+04 
3.424300e-02 3.138388e+04 
3.555100e-02 3.042305e+04 
3.686000e-02 2.956739e+04 
3.795000e-02 2.892477e+04 
3.929100e-02 2.820057e+04 
4.039800e-02 2.764044e+04 
4.164000e-02 2.704613e+04 
4.294400e-02 2.643110e+04 
4.415000e-02 2.587584e+04 
4.542900e-02 2.527113e+04 
4.660900e-02 2.470965e+04 
4.782300e-02 2.409613e+04 
4.892900e-02 2.352903e+04 
5.031200e-02 2.279301e+04 
5.155900e-02 2.210374e+04 
5.238100e-02 2.164121e+04 
5.378200e-02 2.084534e+04 
5.513400e-02 2.006935e+04 
5.627600e-02 1.941501e+04 
5.735300e-02 1.880753e+04 
5.870100e-02 1.806625e+04 
5.988700e-02 1.743917e+04 
6.113500e-02 1.680689e+04 
6.225900e-02 1.626777e+04 
6.340100e-02 1.575062e+04 
6.480200e-02 1.515904e+04 
6.601100e-02 1.469314e+04 
6.725500e-02 1.425392e+04 
6.829100e-02 1.392269e+04 
6.958600e-02 1.354066e+04 
7.071100e-02 1.324330e+04 
7.192300e-02 1.295307e+04 
7.307400e-02 1.270242e+04 
7.412300e-02 1.249332e+04 
7.550400e-02 1.224604e+04 
7.663100e-02 1.206022e+04 
7.791200e-02 1.186466e+04 
7.912700e-02 1.169099e+04 
8.027600e-02 1.153289e+04 
8.138400e-02 1.138409e+04 
8.272200e-02 1.120614e+04 
8.406100e-02 1.102613e+04 
8.534100e-02 1.084956e+04 
8.653800e-02 1.067804e+04 
8.759800e-02 1.052354e+04 
8.900300e-02 1.031327e+04 
9.009000e-02 1.014348e+04 
9.113300e-02 9.976840e+03 
9.239600e-02 9.773472e+03 
9.358000e-02 9.578907e+03 
9.496100e-02 9.349146e+03 
9.608400e-02 9.163382e+03 
9.727500e-02 8.968540e+03 
9.852600e-02 8.764763e+03 
9.973800e-02 8.573882e+03 
1.009000e-01 8.396743e+03 
1.020900e-01 8.221676e+03 
1.034000e-01 8.037249e+03 
1.046000e-01 7.876106e+03 
1.057200e-01 7.735724e+03 
1.069100e-01 7.593057e+03 
1.082500e-01 7.444485e+03 
1.093900e-01 7.326344e+03 
1.105400e-01 7.212945e+03 
1.116900e-01 7.109634e+03 
1.129600e-01 7.000926e+03 
